[supervised] attempt 1/3 2026-07-20 13:40:04 :: uv run python -m experiments.g7_blocke --arms revin_all,linmix_raw,linmix_revin,linmix_condnorm
[314] etth2_linmix_revin_96_3: mse=0.2792 mae=0.3398 (0.56s)
[315] etth2_linmix_revin_96_4: mse=0.2809 mae=0.3419 (0.41s)
[316] etth2_linmix_condnorm_96_0: mse=6.4510 mae=1.8146 (0.11s)
[317] etth2_linmix_condnorm_96_1: mse=6.0775 mae=1.7680 (0.12s)
[318] etth2_linmix_condnorm_96_2: mse=6.4232 mae=1.8219 (0.1s)
[319] etth2_linmix_condnorm_96_3: mse=6.1922 mae=1.7826 (0.11s)
[320] etth2_linmix_condnorm_96_4: mse=6.1096 mae=1.7788 (0.1s)
[321] etth2_revin_all_336_0: mse=0.3742 mae=0.4077 (0.67s)
[322] etth2_revin_all_336_1: mse=0.3707 mae=0.4058 (0.79s)
[323] etth2_revin_all_336_2: mse=0.3714 mae=0.4059 (0.71s)
[324] etth2_revin_all_336_3: mse=0.3622 mae=0.4001 (0.79s)
[325] etth2_revin_all_336_4: mse=0.3642 mae=0.4010 (0.97s)
[326] etth2_linmix_raw_336_0: mse=0.5485 mae=0.5248 (0.49s)
[327] etth2_linmix_raw_336_1: mse=0.6037 mae=0.5450 (0.58s)
[328] etth2_linmix_raw_336_2: mse=0.6135 mae=0.5519 (0.49s)
[329] etth2_linmix_raw_336_3: mse=0.6074 mae=0.5511 (0.68s)
[330] etth2_linmix_raw_336_4: mse=0.5426 mae=0.5166 (0.63s)
[331] etth2_linmix_revin_336_0: mse=0.3637 mae=0.4029 (0.74s)
[332] etth2_linmix_revin_336_1: mse=0.3650 mae=0.4023 (0.62s)
[333] etth2_linmix_revin_336_2: mse=0.3623 mae=0.4000 (0.8s)
[334] etth2_linmix_revin_336_3: mse=0.3586 mae=0.3974 (0.75s)
[335] etth2_linmix_revin_336_4: mse=0.3620 mae=0.3993 (0.63s)
[336] etth2_linmix_condnorm_336_0: mse=4.5070 mae=1.5100 (0.21s)
[337] etth2_linmix_condnorm_336_1: mse=4.7436 mae=1.5713 (0.21s)
[338] etth2_linmix_condnorm_336_2: mse=4.5249 mae=1.5277 (0.21s)
[339] etth2_linmix_condnorm_336_3: mse=4.3068 mae=1.5129 (0.21s)
[340] etth2_linmix_condnorm_336_4: mse=4.3951 mae=1.5279 (0.23s)
[341] weather_revin_all_24_0: mse=0.1091 mae=0.1594 (1.69s)
[342] weather_revin_all_24_1: mse=0.1119 mae=0.1673 (1.78s)
[343] weather_revin_all_24_2: mse=0.1067 mae=0.1574 (1.69s)
[344] weather_revin_all_24_3: mse=0.1123 mae=0.1661 (1.71s)
[345] weather_revin_all_24_4: mse=0.1073 mae=0.1583 (1.72s)
[346] weather_linmix_raw_24_0: mse=0.1191 mae=0.1988 (1.26s)
[347] weather_linmix_raw_24_1: mse=0.1127 mae=0.1840 (1.72s)
[348] weather_linmix_raw_24_2: mse=0.1103 mae=0.1725 (1.14s)
[349] weather_linmix_raw_24_3: mse=0.1109 mae=0.1782 (1.25s)
[350] weather_linmix_raw_24_4: mse=0.1187 mae=0.1961 (1.72s)
[351] weather_linmix_revin_24_0: mse=0.1117 mae=0.1635 (1.43s)
[352] weather_linmix_revin_24_1: mse=0.1064 mae=0.1534 (1.67s)
[353] weather_linmix_revin_24_2: mse=0.1050 mae=0.1542 (1.27s)
[354] weather_linmix_revin_24_3: mse=0.1138 mae=0.1684 (1.3s)
[355] weather_linmix_revin_24_4: mse=0.1072 mae=0.1579 (1.55s)
[356] weather_linmix_condnorm_24_0: mse=0.6941 mae=0.5080 (1.51s)
[357] weather_linmix_condnorm_24_1: mse=0.7290 mae=0.5308 (1.75s)
[358] weather_linmix_condnorm_24_2: mse=0.7961 mae=0.5392 (1.4s)
[359] weather_linmix_condnorm_24_3: mse=0.8122 mae=0.5485 (1.26s)
[360] weather_linmix_condnorm_24_4: mse=0.7811 mae=0.5416 (1.97s)
[361] weather_revin_all_96_0: mse=0.1784 mae=0.2338 (1.85s)
[362] weather_revin_all_96_1: mse=0.1771 mae=0.2348 (1.86s)
[363] weather_revin_all_96_2: mse=0.1731 mae=0.2293 (1.92s)
[364] weather_revin_all_96_3: mse=0.1781 mae=0.2354 (1.85s)
[365] weather_revin_all_96_4: mse=0.1735 mae=0.2308 (1.85s)
[366] weather_linmix_raw_96_0: mse=0.1796 mae=0.2503 (1.27s)
[367] weather_linmix_raw_96_1: mse=0.1771 mae=0.2461 (1.17s)
[368] weather_linmix_raw_96_2: mse=0.1772 mae=0.2465 (1.16s)
[369] weather_linmix_raw_96_3: mse=0.1803 mae=0.2525 (1.18s)
[370] weather_linmix_raw_96_4: mse=0.1779 mae=0.2469 (1.25s)
[371] weather_linmix_revin_96_0: mse=0.1775 mae=0.2335 (1.52s)
[372] weather_linmix_revin_96_1: mse=0.1768 mae=0.2342 (1.48s)
[373] weather_linmix_revin_96_2: mse=0.1721 mae=0.2273 (1.71s)
[374] weather_linmix_revin_96_3: mse=0.1760 mae=0.2326 (1.49s)
[375] weather_linmix_revin_96_4: mse=0.1730 mae=0.2297 (1.5s)
[376] weather_linmix_condnorm_96_0: mse=1.3450 mae=0.7319 (2.06s)
[377] weather_linmix_condnorm_96_1: mse=1.2820 mae=0.7086 (1.99s)
[378] weather_linmix_condnorm_96_2: mse=1.2012 mae=0.6893 (2.28s)
[379] weather_linmix_condnorm_96_3: mse=1.3751 mae=0.7289 (1.28s)
[380] weather_linmix_condnorm_96_4: mse=1.3485 mae=0.7237 (1.21s)
[381] weather_revin_all_336_0: mse=0.2649 mae=0.3024 (3.17s)
[382] weather_revin_all_336_1: mse=0.2654 mae=0.3034 (3.17s)
[383] weather_revin_all_336_2: mse=0.2629 mae=0.3007 (3.14s)
[384] weather_revin_all_336_3: mse=0.2660 mae=0.3042 (3.15s)
[385] weather_revin_all_336_4: mse=0.2639 mae=0.3014 (3.15s)
[386] weather_linmix_raw_336_0: mse=0.2642 mae=0.3168 (2.36s)
[387] weather_linmix_raw_336_1: mse=0.2626 mae=0.3168 (2.36s)
[388] weather_linmix_raw_336_2: mse=0.2642 mae=0.3192 (2.4s)
[389] weather_linmix_raw_336_3: mse=0.2658 mae=0.3222 (2.35s)
[390] weather_linmix_raw_336_4: mse=0.2616 mae=0.3150 (2.36s)
[391] weather_linmix_revin_336_0: mse=0.2632 mae=0.3001 (3.05s)
[392] weather_linmix_revin_336_1: mse=0.2651 mae=0.3031 (3.05s)
[393] weather_linmix_revin_336_2: mse=0.2617 mae=0.2990 (3.06s)
[394] weather_linmix_revin_336_3: mse=0.2645 mae=0.3025 (3.05s)
[395] weather_linmix_revin_336_4: mse=0.2630 mae=0.3001 (3.09s)
[396] weather_linmix_condnorm_336_0: mse=1.1406 mae=0.6705 (2.4s)
[397] weather_linmix_condnorm_336_1: mse=1.1387 mae=0.6799 (4.08s)
[398] weather_linmix_condnorm_336_2: mse=1.1417 mae=0.6725 (2.44s)
[399] weather_linmix_condnorm_336_3: mse=1.1323 mae=0.6800 (4.07s)
[400] weather_linmix_condnorm_336_4: mse=1.1163 mae=0.6765 (5.19s)
[401] electricity_revin_all_24_0: mse=0.1512 mae=0.2717 (13.61s)
[402] electricity_revin_all_24_1: mse=0.1284 mae=0.2444 (13.47s)
[403] electricity_revin_all_24_2: mse=0.1239 mae=0.2382 (13.7s)
[404] electricity_revin_all_24_3: mse=0.1312 mae=0.2484 (13.79s)
[405] electricity_revin_all_24_4: mse=0.1420 mae=0.2628 (16.92s)
[406] electricity_linmix_raw_24_0: mse=0.1483 mae=0.2738 (8.78s)
[407] electricity_linmix_raw_24_1: mse=0.1604 mae=0.2879 (8.81s)
[408] electricity_linmix_raw_24_2: mse=0.1362 mae=0.2579 (8.87s)
[409] electricity_linmix_raw_24_3: mse=0.1390 mae=0.2630 (15.1s)
[410] electricity_linmix_raw_24_4: mse=0.1565 mae=0.2846 (8.89s)
[411] electricity_linmix_revin_24_0: mse=0.1077 mae=0.2112 (38.16s)
[412] electricity_linmix_revin_24_1: mse=0.1184 mae=0.2298 (12.18s)
[413] electricity_linmix_revin_24_2: mse=0.1071 mae=0.2095 (35.42s)
[414] electricity_linmix_revin_24_3: mse=0.1079 mae=0.2113 (44.96s)
[415] electricity_linmix_revin_24_4: mse=0.1069 mae=0.2088 (44.43s)
[416] electricity_linmix_condnorm_24_0: mse=0.1271 mae=0.2373 (9.33s)
[417] electricity_linmix_condnorm_24_1: mse=0.1288 mae=0.2397 (9.37s)
[418] electricity_linmix_condnorm_24_2: mse=0.1297 mae=0.2405 (9.34s)
[419] electricity_linmix_condnorm_24_3: mse=0.1298 mae=0.2397 (9.4s)
[420] electricity_linmix_condnorm_24_4: mse=0.1310 mae=0.2424 (9.26s)
[421] electricity_revin_all_96_0: mse=0.2390 mae=0.3540 (18.31s)
[422] electricity_revin_all_96_1: mse=0.2294 mae=0.3448 (14.74s)
[423] electricity_revin_all_96_2: mse=0.2171 mae=0.3326 (14.76s)
[424] electricity_revin_all_96_3: mse=0.1971 mae=0.3158 (14.72s)
[425] electricity_revin_all_96_4: mse=0.1918 mae=0.3092 (14.97s)
[426] electricity_linmix_raw_96_0: mse=0.2481 mae=0.3689 (11.46s)
[427] electricity_linmix_raw_96_1: mse=0.2219 mae=0.3450 (9.56s)
[428] electricity_linmix_raw_96_2: mse=0.2170 mae=0.3378 (9.47s)
[429] electricity_linmix_raw_96_3: mse=0.1970 mae=0.3207 (9.23s)
[430] electricity_linmix_raw_96_4: mse=0.2173 mae=0.3402 (9.69s)
[431] electricity_linmix_revin_96_0: mse=0.1473 mae=0.2530 (91.61s)
[432] electricity_linmix_revin_96_1: mse=0.1467 mae=0.2524 (73.24s)
[433] electricity_linmix_revin_96_2: mse=0.1490 mae=0.2563 (43.64s)
[434] electricity_linmix_revin_96_3: mse=0.1449 mae=0.2490 (50.71s)
[435] electricity_linmix_revin_96_4: mse=0.1730 mae=0.2867 (13.76s)
[436] electricity_linmix_condnorm_96_0: mse=0.1918 mae=0.3000 (10.55s)
[437] electricity_linmix_condnorm_96_1: mse=0.1840 mae=0.2935 (10.4s)
[438] electricity_linmix_condnorm_96_2: mse=0.1781 mae=0.2873 (10.0s)
[439] electricity_linmix_condnorm_96_3: mse=0.1841 mae=0.2942 (10.35s)
[440] electricity_linmix_condnorm_96_4: mse=0.1859 mae=0.2953 (10.45s)
[441] electricity_revin_all_336_0: mse=0.2518 mae=0.3559 (24.61s)
[442] electricity_revin_all_336_1: mse=0.2574 mae=0.3624 (24.71s)
[443] electricity_revin_all_336_2: mse=0.2458 mae=0.3529 (24.64s)
[444] electricity_revin_all_336_3: mse=0.2332 mae=0.3421 (24.67s)
[445] electricity_revin_all_336_4: mse=0.2402 mae=0.3474 (24.68s)
[446] electricity_linmix_raw_336_0: mse=0.2474 mae=0.3616 (18.61s)
[447] electricity_linmix_raw_336_1: mse=0.2580 mae=0.3729 (18.5s)
[448] electricity_linmix_raw_336_2: mse=0.2322 mae=0.3488 (18.52s)
[449] electricity_linmix_raw_336_3: mse=0.2489 mae=0.3647 (18.57s)
[450] electricity_linmix_raw_336_4: mse=0.2423 mae=0.3586 (18.52s)
[451] electricity_linmix_revin_336_0: mse=0.1725 mae=0.2729 (87.13s)
[452] electricity_linmix_revin_336_1: mse=0.1711 mae=0.2706 (86.68s)
[453] electricity_linmix_revin_336_2: mse=0.2005 mae=0.3094 (24.17s)
[454] electricity_linmix_revin_336_3: mse=0.1724 mae=0.2729 (97.22s)
[455] electricity_linmix_revin_336_4: mse=0.2011 mae=0.3090 (26.05s)
[456] electricity_linmix_condnorm_336_0: mse=0.2127 mae=0.3127 (23.51s)
[457] electricity_linmix_condnorm_336_1: mse=0.2108 mae=0.3112 (22.31s)
[458] electricity_linmix_condnorm_336_2: mse=0.2094 mae=0.3101 (21.22s)
[459] electricity_linmix_condnorm_336_3: mse=0.2090 mae=0.3091 (24.64s)
[460] electricity_linmix_condnorm_336_4: mse=0.2112 mae=0.3112 (21.27s)
block E pass complete
[supervised] attempt 1 exit=0 2026-07-20 14:18:09
